wbType,wbParent,wbParentStart,wbLevel,wbStatus,wbExceptionType,wbFinalExec,wbStart,wbDurationSec,wbDurationHrs,wbHandleError,message,level,wbPath,wbKey,configError,optionalInfo
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:28:43,0.8798912,0.000244414222222222,Failed,Transaction Number 73. Work Block GetData successful,Info,MainTask|GetData,437bac404dd202737edcea96a7874628,False,No info
ProcessApps,Process,03/01/2018 16:28:44,2,Successful,,True,03/01/2018 16:28:44,0.6081294,0.000168924833333333,Rethrow,"TransactionNumber 73, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,a9a7286246fc9c991eb27143561d68de,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:28:44,1.0521535,0.000292264861111111,Failed,Transaction Number 73. Work Block Process successful,Info,MainTask|Process,5dc831bb9a3e56e504a32602967e32a4,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:28:45,0.664717,0.000184921305555556,Failed,Transaction Number 74. Work Block GetData successful,Info,MainTask|GetData,3478f2f365ea5d5c3eb0c5eac8c872b1,False,No info
ProcessApps,Process,03/01/2018 16:28:45,2,Successful,,True,03/01/2018 16:28:46,0.9576838,0.000266300472222222,Rethrow,"TransactionNumber 74, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,0ee6bc4522b6e446ff955d3db4ab457c,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:28:45,1.4396845,0.000400190055555556,Failed,Transaction Number 74. Work Block Process successful,Info,MainTask|Process,528a47bc5e8c268508dee8a4a908216c,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:28:47,0.998806,0.000277723916666667,Failed,Transaction Number 75. Work Block GetData successful,Info,MainTask|GetData,cf07b12cc05fbe8f3b76ee68217fb3af,False,No info
ProcessApps,Process,03/01/2018 16:28:48,2,Failed,Exception,False,03/01/2018 16:28:48,0.8058253,0.000224119138888889,Rethrow,"TransactionNumber 75, RetryNumber 0. Work Block ProcessApps failed with exception Simulated AppEx, some message at Source System.Activities",Warn,MainTask|Process|ProcessApps,cc35c45ff18f4f4baee352679b185edd,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,Exception,False,03/01/2018 16:28:48,1.2178297,0.000338286027777778,Failed,"Transaction Number 75. System.Exception: Simulated AppEx, some message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Warn,MainTask|Process,fa61894421845f542a4bc91fc5e4bd45,False,No info
Init,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:28:49,0.5749999,0.000159722194444444,Failed,Work Block Init successful,Info,MainTask|Init,39f1cbc73e47d4673755afb6e51d8463,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:28:50,0.6249972,0.000173888416666667,Failed,Transaction Number 76. Work Block GetData successful,Info,MainTask|GetData,1c884949b10bd39d7232ce12346288a6,False,No info
ProcessApps,Process,03/01/2018 16:28:50,2,Successful,,True,03/01/2018 16:28:50,0.6443415,0.000179266611111111,Rethrow,"TransactionNumber 76, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,3f714aca9b390d5fc2483805fd66be84,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:28:50,1.095787,0.000304664055555556,Failed,Transaction Number 76. Work Block Process successful,Info,MainTask|Process,b6952ba6d6234cddc85c7f065bed75ce,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:28:51,0.7603578,0.000211488277777778,Failed,Transaction Number 77. Work Block GetData successful,Info,MainTask|GetData,f79e87487874437d1a21e03940083c63,False,No info
ProcessApps,Process,03/01/2018 16:28:52,2,Successful,,True,03/01/2018 16:28:52,0.6368984,0.000177185388888889,Rethrow,"TransactionNumber 77, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,93ca77cb68f0d0249778ce594ca3013d,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:28:52,1.0368993,0.000288027583333333,Failed,Transaction Number 77. Work Block Process successful,Info,MainTask|Process,a628d594447f2ba9474790e9eae280b2,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:28:53,0.7250498,0.000201402722222222,Failed,Transaction Number 78. Work Block GetData successful,Info,MainTask|GetData,7f76f36059fff2c63fae15629fb42eef,False,No info
ProcessApps,Process,03/01/2018 16:28:54,2,Successful,,True,03/01/2018 16:28:54,0.7366943,0.000204637305555556,Rethrow,"TransactionNumber 78, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,db7a8827359642bf3b92d692c3da78cf,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:28:54,1.2326928,0.000342692444444444,Failed,Transaction Number 78. Work Block Process successful,Info,MainTask|Process,0a6635429ef02f9a58278c7166dca8f2,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:28:55,0.8492282,0.000235896722222222,Failed,Transaction Number 79. Work Block GetData successful,Info,MainTask|GetData,804394314d9ceddee137b7fc12d08236,False,No info
ProcessApps,Process,03/01/2018 16:28:56,2,Successful,,True,03/01/2018 16:28:56,0.7614054,0.000211779083333333,Rethrow,"TransactionNumber 79, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,0d14584fe619eec2b8af7bd933042610,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:28:56,1.2284008,0.000341222444444444,Failed,Transaction Number 79. Work Block Process successful,Info,MainTask|Process,96cebfc78eb6a1c692b0cb5b5fd56742,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:28:57,0.861457,0.000239570805555556,Failed,Transaction Number 80. Work Block GetData successful,Info,MainTask|GetData,e4fbb8e2a0b956e3fc5b5642aeaf9a90,False,No info
ProcessApps,Process,03/01/2018 16:28:58,2,Failed,BusinessRuleException,True,03/01/2018 16:28:58,0.7973361,0.00022148225,Rethrow,"TransactionNumber 80, RetryNumber 0. Work Block ProcessApps failed with exception Simulated, BRE, specific message at Source System.Activities",Error,MainTask|Process|ProcessApps,9ad352b03fa7c469628a5cb07f8fe6be,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,BusinessRuleException,True,03/01/2018 16:28:58,1.3433604,0.000373155666666667,Failed,"Transaction Number 80. UiPath.Core.BusinessRuleException: Simulated, BRE, specific message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Error,MainTask|Process,6263b059a1993099452c71186fa28e5a,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:00,0.7932982,0.000220638388888889,Failed,Transaction Number 81. Work Block GetData successful,Info,MainTask|GetData,07b0b66f53d4ced375928642331a5757,False,No info
ProcessApps,Process,03/01/2018 16:29:00,2,Successful,,True,03/01/2018 16:29:00,0.7299819,0.00020277275,Rethrow,"TransactionNumber 81, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,88e60fbfc5073ffdf79dbb1eb9d54978,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:00,1.1766729,0.000326853583333333,Failed,Transaction Number 81. Work Block Process successful,Info,MainTask|Process,faf38b19f26d4319c2416a75875d466f,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:02,1.4353991,0.000398721972222222,Failed,Transaction Number 82. Work Block GetData successful,Info,MainTask|GetData,91a0fddb45c70d4864aea8138fb44476,False,No info
ProcessApps,Process,03/01/2018 16:29:03,2,Failed,BusinessRuleException,True,03/01/2018 16:29:03,0.9358434,0.0002599565,Rethrow,"TransactionNumber 82, RetryNumber 0. Work Block ProcessApps failed with exception Simulated, BRE, specific message at Source System.Activities",Error,MainTask|Process|ProcessApps,f42bf7c23ff1d918f30eef0fe9c58b35,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,BusinessRuleException,True,03/01/2018 16:29:03,1.3828788,0.000384410305555556,Failed,"Transaction Number 82. UiPath.Core.BusinessRuleException: Simulated, BRE, specific message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Error,MainTask|Process,696e7dc7ff8c56fb19475209ee1c49c9,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:04,0.8236621,0.000229072805555556,Failed,Transaction Number 83. Work Block GetData successful,Info,MainTask|GetData,570d230300577eb01e21bd432f81edc8,False,No info
ProcessApps,Process,03/01/2018 16:29:05,2,Successful,,True,03/01/2018 16:29:05,0.8932976,0.000248414138888889,Rethrow,"TransactionNumber 83, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,47573936db418e38ac731b0d1b88028a,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:05,1.3648231,0.000379117527777778,Failed,Transaction Number 83. Work Block Process successful,Info,MainTask|Process,212b350ea74dad206d7714f011291843,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:07,0.6453813,0.000179272583333333,Failed,Transaction Number 84. Work Block GetData successful,Info,MainTask|GetData,54a3aa9c2a6aa382c2d5242c12c335ed,False,No info
ProcessApps,Process,03/01/2018 16:29:07,2,Failed,Exception,False,03/01/2018 16:29:07,1.022473,0.000284298166666667,Rethrow,"TransactionNumber 84, RetryNumber 0. Work Block ProcessApps failed with exception Simulated AppEx, some message at Source System.Activities",Warn,MainTask|Process|ProcessApps,6f0813278d1ef49d0a3aa9cd7b123074,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,Exception,False,03/01/2018 16:29:07,1.4388661,0.000399685027777778,Failed,"Transaction Number 84. System.Exception: Simulated AppEx, some message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Warn,MainTask|Process,0d265f5119656637e20a41d878da2a6f,False,No info
Init,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:09,0.4399972,0.000122221444444444,Failed,Work Block Init successful,Info,MainTask|Init,25b663ed18076c29310fb689d65a0be8,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:09,0.6725931,0.000187108416666667,Failed,Transaction Number 85. Work Block GetData successful,Info,MainTask|GetData,2575c309353a50f545bf89ae5103f9e6,False,No info
ProcessApps,Process,03/01/2018 16:29:10,2,Successful,,True,03/01/2018 16:29:10,0.7059366,0.0001960935,Rethrow,"TransactionNumber 85, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,664fb525a4db8476b25d42fef3f147df,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:10,1.129694,0.000313803888888889,Failed,Transaction Number 85. Work Block Process successful,Info,MainTask|Process,4c6c91ff3098ea8fc7720c22df5511be,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:11,0.6099418,0.000169706055555556,Failed,Transaction Number 86. Work Block GetData successful,Info,MainTask|GetData,608fa2fb9a5869261d1bdc4ae5b620d8,False,No info
ProcessApps,Process,03/01/2018 16:29:12,2,Failed,Exception,False,03/01/2018 16:29:12,0.6487382,0.000180482833333333,Rethrow,"TransactionNumber 86, RetryNumber 0. Work Block ProcessApps failed with exception Simulated AppEx, some message at Source System.Activities",Warn,MainTask|Process|ProcessApps,8f34428d84e352fbd84bf741be3074bb,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,Exception,False,03/01/2018 16:29:12,1.0660974,0.000296416833333333,Failed,"Transaction Number 86. System.Exception: Simulated AppEx, some message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Warn,MainTask|Process,ed9fe06c9aaed32809dc91cdb483d05d,False,No info
Init,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:13,0.4647393,0.000129372138888889,Failed,Work Block Init successful,Info,MainTask|Init,828c7283c6584eb9c54fb40fa4b0d536,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:13,0.9236841,0.000256863166666667,Failed,Transaction Number 87. Work Block GetData successful,Info,MainTask|GetData,21f808b3d52d66c5b3e45a25a5201ce1,False,No info
ProcessApps,Process,03/01/2018 16:29:14,2,Failed,Exception,False,03/01/2018 16:29:14,1.4322259,0.000398119,Rethrow,"TransactionNumber 87, RetryNumber 0. Work Block ProcessApps failed with exception Simulated AppEx, some message at Source System.Activities",Warn,MainTask|Process|ProcessApps,5a3b1e12950140fecce02b28fcc0370d,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,Exception,False,03/01/2018 16:29:14,1.8455674,0.000512935388888889,Failed,"Transaction Number 87. System.Exception: Simulated AppEx, some message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Warn,MainTask|Process,98ced11d8fbe32a0c2065779ec42b437,False,No info
Init,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:16,0.4617932,0.000128275888888889,Failed,Work Block Init successful,Info,MainTask|Init,8e4c4d4bc094b351acbdf1ce71331043,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:17,0.9905213,0.000275144805555556,Failed,Transaction Number 88. Work Block GetData successful,Info,MainTask|GetData,16b8a17738f7e0083563f29c4b1f0399,False,No info
ProcessApps,Process,03/01/2018 16:29:18,2,Successful,,True,03/01/2018 16:29:18,0.7970116,0.000221670194444444,Rethrow,"TransactionNumber 88, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,c9ce751f4312e8d8ba5d92c0092414a4,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:18,1.1969381,0.000332482805555556,Failed,Transaction Number 88. Work Block Process successful,Info,MainTask|Process,8c6804ae7500b455ce97eca2be4fc6e9,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:19,0.617839,0.000171621944444444,Failed,Transaction Number 89. Work Block GetData successful,Info,MainTask|GetData,181a14721b59b2928185b460c8437b5e,False,No info
ProcessApps,Process,03/01/2018 16:29:19,2,Failed,Exception,False,03/01/2018 16:29:19,0.8352766,0.000232021277777778,Rethrow,"TransactionNumber 89, RetryNumber 0. Work Block ProcessApps failed with exception Simulated AppEx, some message at Source System.Activities",Warn,MainTask|Process|ProcessApps,f4717b51764e80a7cf8d941b9d9b6d13,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,Exception,False,03/01/2018 16:29:19,1.2723087,0.000353419083333333,Failed,"Transaction Number 89. System.Exception: Simulated AppEx, some message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Warn,MainTask|Process,bbf4f8dd133d0114d3db6c08ebdaaaf0,False,No info
Init,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:21,0.4904578,0.000136238277777778,Failed,Work Block Init successful,Info,MainTask|Init,5939d289cada0334076980b9105542b0,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:21,0.6676141,0.000185725555555556,Failed,Transaction Number 90. Work Block GetData successful,Info,MainTask|GetData,bf1e21b9b77e5d02789686de1b454ebf,False,No info
ProcessApps,Process,03/01/2018 16:29:22,2,Failed,Exception,False,03/01/2018 16:29:22,0.743509,0.000206807972222222,Rethrow,"TransactionNumber 90, RetryNumber 0. Work Block ProcessApps failed with exception Simulated AppEx, some message at Source System.Activities",Warn,MainTask|Process|ProcessApps,035bf36f67f19d2842bcfc4d6d737597,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,Exception,False,03/01/2018 16:29:22,1.1655993,0.000323777583333333,Failed,"Transaction Number 90. System.Exception: Simulated AppEx, some message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Warn,MainTask|Process,112ed3606a0c773c42c6cd342fd5b8ad,False,No info
Init,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:23,0.4769939,0.000132776083333333,Failed,Work Block Init successful,Info,MainTask|Init,e06a5de289eb89ab8438a68833eeca53,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:24,0.9822366,0.0002728435,Failed,Transaction Number 91. Work Block GetData successful,Info,MainTask|GetData,5b9741ff0f139260d5c909e680a52e67,False,No info
ProcessApps,Process,03/01/2018 16:29:25,2,Successful,,True,03/01/2018 16:29:25,0.6737186,0.000187421861111111,Rethrow,"TransactionNumber 91, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,d0a23cba1db5f814d58e5065f682e8d0,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:25,1.0788558,0.000299682166666667,Failed,Transaction Number 91. Work Block Process successful,Info,MainTask|Process,cc6c53ae10c90e0f4011452d9316978d,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:26,0.6557923,0.000182442416666667,Failed,Transaction Number 92. Work Block GetData successful,Info,MainTask|GetData,7e0f3ffd2fcf996b21e197d55f4a008e,False,No info
ProcessApps,Process,03/01/2018 16:29:26,2,Successful,,True,03/01/2018 16:29:26,0.6635284,0.000184591722222222,Rethrow,"TransactionNumber 92, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,2929138b51cd1e4c922de90e9f5bc080,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:26,1.0589305,0.000294147361111111,Failed,Transaction Number 92. Work Block Process successful,Info,MainTask|Process,8e001c9f478f4dfdb96a847d1ed7ce88,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:27,0.8767701,0.00024354725,Failed,Transaction Number 93. Work Block GetData successful,Info,MainTask|GetData,b9438bf33981ce855bdd02fa3c8b08dc,False,No info
ProcessApps,Process,03/01/2018 16:29:28,2,Successful,,True,03/01/2018 16:29:28,0.7234715,0.000201233777777778,Rethrow,"TransactionNumber 93, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,e7cbc8205e0df0028442b8e375336aaa,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:28,1.1555278,0.000320979944444444,Failed,Transaction Number 93. Work Block Process successful,Info,MainTask|Process,ae28232a161ea4f7b2a138b75a5af2c2,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:29,1.0036979,0.00027908375,Failed,Transaction Number 94. Work Block GetData successful,Info,MainTask|GetData,424d7aab84d1a79b34da9dab6ef2832c,False,No info
ProcessApps,Process,03/01/2018 16:29:30,2,Successful,,True,03/01/2018 16:29:30,0.642061,0.00017862875,Rethrow,"TransactionNumber 94, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,ade17ca745c5e6cbd0285f638b402dd4,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:30,1.0498576,0.000291904805555556,Failed,Transaction Number 94. Work Block Process successful,Info,MainTask|Process,16b516ab855d15d83547214d21ec0e2a,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:31,0.6966741,0.000193798166666667,Failed,Transaction Number 95. Work Block GetData successful,Info,MainTask|GetData,2105f5907e10a6a1e0f9cce4f637aea1,False,No info
ProcessApps,Process,03/01/2018 16:29:32,2,Successful,,True,03/01/2018 16:29:32,0.6581524,0.000182820111111111,Rethrow,"TransactionNumber 95, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,c93038caa0c67f3a0edc6d8edd859674,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:32,1.055162,0.000293100555555556,Failed,Transaction Number 95. Work Block Process successful,Info,MainTask|Process,c7ba72c1bfcb65d5c23a6c33a5399a9c,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:33,0.8689931,0.000241386972222222,Failed,Transaction Number 96. Work Block GetData successful,Info,MainTask|GetData,634e46bdf766160ff3e0720c1f6244fd,False,No info
ProcessApps,Process,03/01/2018 16:29:34,2,Failed,Exception,False,03/01/2018 16:29:34,0.8379212,0.000232755888888889,Rethrow,"TransactionNumber 96, RetryNumber 0. Work Block ProcessApps failed with exception Simulated AppEx, some message at Source System.Activities",Warn,MainTask|Process|ProcessApps,2172edf4a54c270845548b0b3202e1d8,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,Exception,False,03/01/2018 16:29:34,1.2709193,0.000353033138888889,Failed,"Transaction Number 96. System.Exception: Simulated AppEx, some message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Warn,MainTask|Process,8f802f359872bad98a98a0ae79ffd3d8,False,No info
Init,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:35,0.4537317,0.000126036583333333,Failed,Work Block Init successful,Info,MainTask|Init,27897df1304d8577de3b853a2936599f,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:36,0.9703883,0.000269830083333333,Failed,Transaction Number 97. Work Block GetData successful,Info,MainTask|GetData,bfb594d259dfcbcf866720961d2b5edf,False,No info
ProcessApps,Process,03/01/2018 16:29:37,2,Successful,,True,03/01/2018 16:29:37,0.6530423,0.000181678916666667,Rethrow,"TransactionNumber 97, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,77458389fbe4d1436c987e9b2a3bc8d9,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:37,1.0951478,0.000304207722222222,Failed,Transaction Number 97. Work Block Process successful,Info,MainTask|Process,9fc3be307b3f302ad5102a04bf24d4dc,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:38,0.6201314,0.000172258722222222,Failed,Transaction Number 98. Work Block GetData successful,Info,MainTask|GetData,4cd8b5d8e873fc0049d5afd706a84f28,False,No info
ProcessApps,Process,03/01/2018 16:29:39,2,Failed,Exception,False,03/01/2018 16:29:39,0.9830074,0.000273335305555556,Rethrow,"TransactionNumber 98, RetryNumber 0. Work Block ProcessApps failed with exception Simulated AppEx, some message at Source System.Activities",Warn,MainTask|Process|ProcessApps,e3a32e990ce59bd020cb2a664467484e,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Failed,Exception,False,03/01/2018 16:29:39,1.3813105,0.0003839765,Failed,"Transaction Number 98. System.Exception: Simulated AppEx, some message
   at UiPath.Core.Activities.InvokeWorkflowFile.EndExecute(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.System.Activities.IAsyncCodeActivity.FinishExecution(AsyncCodeActivityContext context, IAsyncResult result)
   at System.Activities.AsyncCodeActivity.CompleteAsyncCodeActivityData.CompleteAsyncCodeActivityWorkItem.Execute(ActivityExecutor executor, BookmarkManager bookmarkManager)",Warn,MainTask|Process,933d58058eb0fae2e58571ed363604c7,False,No info
Init,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:40,0.4536852,0.000126023666666667,Failed,Work Block Init successful,Info,MainTask|Init,83590b47c7d266f19bef5c7f7f420dd5,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:40,0.9659404,0.000268316777777778,Failed,Transaction Number 99. Work Block GetData successful,Info,MainTask|GetData,f2f4f540616bd381009575f084df8ee5,False,No info
ProcessApps,Process,03/01/2018 16:29:41,2,Successful,,True,03/01/2018 16:29:42,0.6639681,0.000184713555555556,Rethrow,"TransactionNumber 99, RetryNumber 0. Work Block ProcessApps successful",Info,MainTask|Process|ProcessApps,4311b4eff61caf33d833dfebe30da8b7,False,No info
Process,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:41,1.0819916,0.000300831777777778,Failed,Transaction Number 99. Work Block Process successful,Info,MainTask|Process,bd86a540c22a900bf7cb1d0f7a2b6696,False,No info
GetData,MainTask,03/01/2018 16:23:07,1,Successful,,True,03/01/2018 16:29:43,0.6329275,0.000175813194444444,Failed,Transaction Number 100. Work Block GetData successful,Info,MainTask|GetData,a862941aa6a5730468c4ab4db906bc68,False,No info
